sku,category,units_sold,sales_total,total_value,value_pct,cum_value_pct,ABC_class,profit_sum,profit_pct,cum_profit_pct,ABC_profit
TEC-AC-10002600,Technology,9,495.6,495.6,0.021574082117280673,92.23078486150781,C,16.107,0.005624010998575268,125.96868384263625,C
TEC-AC-10002637,Technology,22,3743.7920000000004,3743.7920000000004,0.16297190483861673,55.27140868448854,A,21.598799999999997,0.007541558872293257,125.47049615495347,C
TEC-AC-10002647,Technology,4,383.04,383.04,0.016674205839796587,94.1013983434472,C,148.96,0.05201171405896641,108.44282390105587,C
TEC-AC-10002718,Technology,21,265.538,265.538,0.011559198178487641,95.82843478530275,C,5.1065000000000005,0.001783014351786466,126.7224221975907,C
TEC-AC-10002800,Technology,34,1619.676,1619.676,0.07050650328367371,76.82579617219551,B,514.897,0.1797843416609803,79.49193614117809,B
TEC-AC-10002842,Technology,35,3998.4,3998.4,0.17405530657331525,53.06579075722628,A,499.8,0.1745129879610057,80.735377738043,B
TEC-AC-10002857,Technology,14,83.44,83.44,0.0036322465937568588,99.2110824824595,C,11.473,0.004005977412718325,126.39141519396583,C
TEC-AC-10002926,Technology,30,1409.718,1409.718,0.06136677137653082,79.31033962620354,B,554.889,0.1937481740229982,76.51898451987289,B
TEC-AC-10002942,Technology,17,1007.4,1007.4,0.04385337030861289,85.25691427541204,B,33.81,0.011805290362068035,123.92149321013689,C
TEC-AC-10003023,Technology,14,759.936,759.936,0.033080955746323255,88.15238087781067,B,78.36840000000001,0.027363552712531578,117.01873235646146,C
TEC-AC-10003027,Technology,13,350.20399999999995,350.20399999999995,0.015244814071428893,94.5311866205903,C,8.7551,0.0030569801138403386,126.56507454176484,C
TEC-AC-10003033,Technology,35,10822.36,10822.36,0.4711107412081793,20.98337774595165,A,3085.0325000000003,1.0771873540052248,26.76872491373397,A
TEC-AC-10003038,Technology,57,477.93,477.93,0.020804885121694816,92.56860892095843,C,64.7085,0.02259398495693225,118.96024619169417,C
TEC-AC-10003063,Technology,18,440.0,440.0,0.019153745221153137,93.36699317707458,C,84.5,0.029504496764115613,116.39246128375498,C
TEC-AC-10003095,Technology,17,2157.8340000000003,2157.8340000000003,0.09393318787623128,70.42319601032753,B,699.3462,0.2441876650283615,69.72485775678722,A
TEC-AC-10003116,Technology,32,536.05,536.05,0.02333492074045259,91.35878218441562,C,189.57,0.06619133078785085,104.67523021731189,C
TEC-AC-10003133,Technology,2,13.616,13.616,0.0005927213521164117,99.98758358466061,C,3.5742,0.0012479878382757636,126.75680883311342,C
TEC-AC-10003174,Technology,23,2242.032,2242.032,0.09759843114925548,69.18048027774364,A,754.5300000000001,0.26345595199323263,66.70182663425373,A
TEC-AC-10003198,Technology,29,2450.16,2450.16,0.10665850088877403,67.4612609581565,A,630.468,0.22013776409323596,72.04972994312392,B
TEC-AC-10003237,Technology,11,103.88,103.88,0.0045220251217577,98.78042593122053,C,37.418,0.013065079999049442,123.42397228916428,C
TEC-AC-10003280,Technology,21,563.812,563.812,0.024543435001429078,90.90495264864578,C,66.2779,0.02314196551576779,118.75554591355578,C
TEC-AC-10003289,Technology,26,499.75,499.75,0.021754736759707457,92.10106429368551,C,99.55019999999999,0.034759509512036234,114.3273097801211,C
TEC-AC-10003399,Technology,15,543.6,543.6,0.023663581595951923,91.24118489256857,C,228.312,0.07971870609714514,101.93508628934168,C
TEC-AC-10003433,Technology,13,11.682,11.682,0.0005085319356216159,99.99146213100542,C,4.6035,0.0016073840337704878,126.73601839344808,C
TEC-AC-10003441,Technology,22,355.95,355.95,0.015494944571521499,94.45456132280202,C,5.4239999999999995,0.001893874443178261,126.7133188557175,C
TEC-AC-10003447,Technology,15,291.85400000000004,291.85400000000004,0.012704766267669157,95.41833451227873,C,66.9665,0.023382400976972167,118.70911756761464,C
TEC-AC-10003499,Technology,20,194.54399999999998,194.54399999999998,0.008468741387054581,97.09271756970882,C,53.268,0.018599355427584736,120.7517299052973,C
TEC-AC-10003590,Technology,25,626.538,626.538,0.02727397550766101,89.84535453423355,B,212.298,0.0741271675032925,102.77871646596095,C
TEC-AC-10003610,Technology,20,1139.81,1139.81,0.049617341683005814,83.05309288238905,B,515.914,0.18013944311907623,78.95228227507785,B
TEC-AC-10003614,Technology,14,150.67000000000002,150.67000000000002,0.006558851801070781,97.92498375637149,C,41.955799999999996,0.014649523850128778,122.7583235024961,C
TEC-AC-10003628,Technology,52,1409.53,1409.53,0.06135858750357269,79.37169821370712,B,536.2212000000001,0.1872300196479313,78.22428329393482,B
TEC-AC-10003657,Technology,13,367.092,367.092,0.015979969638008063,94.32940204527918,C,22.433400000000002,0.007832972517255754,125.363220702794,C
TEC-AC-10003709,Technology,21,19.008,19.008,0.0008274417935538156,99.97076398448209,C,7.3656,0.0025718144540327805,126.64655342678076,C
TEC-AC-10003832,Technology,75,11203.756,11203.756,0.48771338169083134,19.55349289923823,A,1987.9252999999999,0.6941152139781486,35.298045419583346,A
TEC-AC-10003870,Technology,17,5609.83,5609.83,0.2442028512590489,41.87944410635305,A,2243.932,0.7835039577857451,30.218580656420276,A
TEC-AC-10003911,Technology,18,2623.8360000000002,2623.8360000000002,0.1142188323774763,65.80799507895776,A,723.1548,0.2525008101367417,67.98791486873903,A
TEC-AC-10004001,Technology,10,386.90999999999997,386.90999999999997,0.016842671735264454,94.01753436649622,C,133.269,0.04653295596753756,109.86655012411386,C
TEC-AC-10004114,Technology,10,360.712,360.712,0.015702240332301342,94.37671815153634,C,127.06899999999999,0.04436812898602848,110.682886581149,C
TEC-AC-10004127,Technology,4,27.168,27.168,0.0011826567049279283,99.93589402540086,C,-1.3584,-0.0004743066083357947,126.78642024439715,C
TEC-AC-10004145,Technology,31,7399.704,7399.704,0.3221182843816994,31.96134621872447,A,1432.4427,0.500159775229953,46.199939061726624,A
TEC-AC-10004171,Technology,29,2619.738,2619.738,0.11404044135948473,65.92203552031724,A,995.9004,0.3477342027122064,57.701698299469435,A
TEC-AC-10004209,Technology,14,136.276,136.276,0.005932263144904239,98.25413063815581,C,42.4214,0.014812095373127266,122.65509582287669,C
TEC-AC-10004227,Technology,31,329.946,329.946,0.01436295822895135,94.96062730078887,C,-48.5826,-0.0169633747277198,126.10261816140921,C
TEC-AC-10004353,Technology,21,1108.8,1108.8,0.048267437957305905,83.63715513100966,B,275.31,0.09612879294826827,97.95538083278876,C
TEC-AC-10004396,Technology,12,174.24,174.24,0.007584883107576643,97.47310202589695,C,-19.602,-0.006844344917990464,126.52115400821549,C
TEC-AC-10004420,Technology,4,479.72,479.72,0.0208828060397536,92.52693785873034,C,52.7692,0.01842519160526591,120.86249097331296,C
TEC-AC-10004469,Technology,42,1574.03,1574.03,0.06851947634193563,77.38143064981507,B,634.406,0.22151277839213643,71.60882982743672,B
TEC-AC-10004510,Technology,50,778.736,778.736,0.03389934304213616,87.91840038037616,B,42.536,0.014852109755720965,122.62546164599307,C
TEC-AC-10004518,Technology,14,280.0,280.0,0.012188746958915633,95.5547691643009,C,109.19999999999999,0.03812888812593401,113.15996680980837,C
TEC-AC-10004568,Technology,41,1086.012,1086.012,0.04727544807980673,84.16198324719038,B,156.4641,0.05463188795444097,107.48427315087537,C
TEC-AC-10004571,Technology,25,2339.766,2339.766,0.10185291327526498,68.18648796324408,A,889.9110000000001,0.31072634579705194,61.28065056620664,A
TEC-AC-10004595,Technology,4,571.2,571.2,0.024865043796187893,90.8061707772293,C,119.952,0.04188311711064137,111.84230157097325,C
TEC-AC-10004633,Technology,30,184.536,184.536,0.008033080745751627,97.21658823549068,C,67.104,0.023430411252771764,118.66232570532343,C
TEC-AC-10004659,Technology,32,1926.9360000000001,1926.9360000000001,0.08388191182151805,72.99267837558713,B,408.744,0.14271936124676537,88.27232022154784,B
TEC-AC-10004666,Technology,10,2755.4,2755.4,0.11994597632355762,64.17152011285094,A,1184.8220000000001,0.4136991344976686,51.625433331103665,A
TEC-AC-10004708,Technology,12,251.4,251.4,0.01094375351954068,96.08764228878691,C,52.794,0.018433850913191947,120.8440657817077,C
TEC-AC-10004761,Technology,17,264.438,264.438,0.011511313815434757,95.85148640473888,C,88.4115,0.030870258173498314,115.81777974892951,C
TEC-AC-10004803,Technology,18,250.92000000000002,250.92000000000002,0.010922858524753967,96.10950019458338,C,35.1288,0.012265770010973544,123.76529678834987,C
TEC-AC-10004814,Technology,3,170.97,170.97,0.007442535955592164,97.55539687580192,C,70.0977,0.024475708435762685,118.16171973131934,C
TEC-AC-10004855,Technology,16,461.868,461.868,0.02010568635864445,92.93563773179123,C,-58.7832,-0.020525073777329716,125.85975132017207,C
TEC-AC-10004859,Technology,24,374.072,374.072,0.016283817687198176,94.23271389587156,C,122.36,0.04272390797700812,111.42059142439737,C
TEC-AC-10004864,Technology,12,379.70399999999995,379.70399999999995,0.01652898562602893,94.11792732907323,C,129.97560000000001,0.04538301384158563,110.32544340875725,C
TEC-AC-10004877,Technology,23,154.56,154.56,0.00672818832132143,97.84537391329658,C,8.556,0.0029874612344825227,126.58912238262269,C
TEC-AC-10004901,Technology,13,549.89,549.89,0.023937393090136132,91.12244464450669,C,120.9758,0.042240592895104116,111.50555243361306,C
TEC-AC-10004975,Technology,18,1913.13,1913.13,0.08328091953396524,73.15939631767861,B,587.1329999999999,0.20500667098941405,73.53412411550929,B
TEC-AC-10004992,Technology,6,202.68,202.68,0.008822911548689359,96.87732391016819,C,16.2144,0.00566151138854528,125.95741871152264,C
TEC-CO-10000971,Technology,16,4199.86,4199.86,0.18282511001025503,51.27739485724239,A,839.972,0.2932893627922807,63.39355717538874,A
TEC-CO-10001046,Technology,16,8959.872,8959.872,0.39003433068669047,24.300447067876277,A,2799.96,0.9776498314751852,27.746374745209156,A
TEC-CO-10001449,Technology,38,18839.686,18839.686,0.8201148765693765,8.32534639461279,A,6983.8836,2.438532202096569,13.944576086351109,A
TEC-CO-10001571,Technology,10,4399.92,4399.92,0.19153396971240028,49.59878798544433,A,1649.97,0.5761128346258916,40.29833732729769,A
TEC-CO-10001766,Technology,15,5669.874,5669.874,0.24681664098191006,41.38994707566974,A,2092.4535,0.7306128700569513,32.48182025350998,A
TEC-CO-10001943,Technology,25,4119.794,4119.794,0.1793397378173531,52.36715154472381,A,1469.9265,0.5132478303282579,45.19027678142925,A
TEC-CO-10002095,Technology,21,8899.822,8899.822,0.3874202797763945,24.68786734765267,A,3124.9375,1.091120808956373,25.691537559728744,A
TEC-CO-10002313,Technology,11,5999.9,5999.9,0.26118308170999255,38.850467006330845,A,1973.9670999999998,0.6892414901114873,35.98728690969483,A
TEC-CO-10003236,Technology,7,3959.9339999999997,3959.9339999999997,0.17238083392859505,53.930933172217564,A,1691.9718,0.5907784200955606,38.5622855448849,A
TEC-CO-10003763,Technology,19,11619.833999999999,11619.833999999999,0.5058257726093016,18.069905782892242,A,4570.9347,1.5960133498832396,15.540589436234349,A
TEC-CO-10004115,Technology,17,6399.872,6399.872,0.2785943584908904,37.25875569227428,A,2064.9587,0.7210126305583714,33.20283288406835,A
TEC-CO-10004202,Technology,19,4859.838,4859.838,0.21155477015472368,46.40965976134848,A,1154.9615000000001,0.40327287383938604,52.84836361131754,A
TEC-CO-10004722,Technology,20,61599.824,61599.824,2.6815166694633508,2.6815166694633508,A,25199.928,8.798949042981615,8.798949042981615,A
TEC-MA-10000010,Technology,8,3040.0,3040.0,0.1323349669825126,61.14130255534448,A,1459.2,0.509502505067426,45.69977928649667,A
TEC-MA-10000029,Technology,4,279.96,279.96,0.012187005709350072,95.56695617001024,C,120.3828,0.04203353766929204,111.7163764835337,C
TEC-MA-10000045,Technology,6,6965.700000000001,6965.700000000001,0.3032255524704237,32.890662604110645,A,3343.536,1.1674478945882136,23.466668927304696,A
TEC-MA-10000112,Technology,10,2396.4,2396.4,0.10431826147266224,67.6718835503563,A,179.73,0.06275554086881063,105.4431721766748,C
TEC-MA-10000418,Technology,9,11099.963,11099.963,0.4831951437868787,20.03668804302511,A,-8879.9704,-3.1005805672454723,99.99999999999977,C
TEC-MA-10000423,Technology,12,204.507,204.507,0.008902443122596283,96.85962323770949,C,64.6506,0.022573768266250092,118.98281995996042,C
TEC-MA-10000488,Technology,14,9279.884,9279.884,0.4039648495860352,23.11687133142765,A,1327.9834,0.4636861766638965,48.11544361810658,A
TEC-MA-10000597,Technology,5,299.97,299.97,0.013058065804521153,95.27622826217163,C,34.996500000000005,0.01221957539651328,123.77751636374639,C
TEC-MA-10000752,Technology,8,41.905,41.905,0.0018241765761191416,99.81725376859526,C,-20.519,-0.0071645298118685,126.47880314881058,C
TEC-MA-10000822,Technology,18,16829.901,16829.901,0.7326264451164329,11.381247043667585,A,-4589.973,-1.6026608701287341,103.10058056724525,C
TEC-MA-10000864,Technology,16,4268.0,4268.0,0.18579132864518544,50.727970110886005,A,466.4,0.16285085551223102,83.60564896195636,B
TEC-MA-10000904,Technology,3,341.991,341.991,0.014887292004380414,94.74129994082341,C,-319.1916,-0.11145073999210514,121.05270293737813,C
TEC-MA-10000984,Technology,7,7834.4,7834.4,0.34104113991045937,29.000808140608026,A,881.37,0.3077441220472021,61.89619453713754,A
TEC-MA-10001016,Technology,6,575.82,575.82,0.025066158121010002,90.63138405877598,C,67.179,0.02345659867593518,118.63889529407065,C
TEC-MA-10001031,Technology,3,506.28,506.28,0.022038995751285023,91.94806496042125,C,177.198,0.06187145346281371,105.75419810659285,C
TEC-MA-10001047,Technology,11,14299.89,14299.89,0.6224919312511716,14.099466972935996,A,3717.9714000000004,1.2981878714837207,21.13116339016733,A
TEC-MA-10001127,Technology,12,18374.895,18374.895,0.7998819483987288,9.12522834301152,A,4094.9766,1.429825134246499,18.5155923707708,A
TEC-MA-10001148,Technology,22,5204.241,5204.241,0.22654705950790735,44.45116702449113,A,-882.1188,-0.3080055772800656,112.40572370100149,C
TEC-MA-10001570,Technology,5,385.8,385.8,0.016794352059820186,94.06797131434973,C,130.2075,0.045463985354006906,110.28006039491567,C
TEC-MA-10001681,Technology,6,723.51,723.51,0.031495286829446606,88.63743277695303,B,-506.457,-0.17683738364099055,116.96225785157993,C
TEC-MA-10001695,Technology,6,703.71,703.71,0.030633368294494718,88.91545561380525,B,-938.28,-0.3276151387436023,112.0781085622579,C
TEC-MA-10001856,Technology,2,649.0,649.0,0.02825177420120088,89.67900617236236,B,-272.58,-0.09517557074511991,121.47020804720867,C
TEC-MA-10001972,Technology,12,3210.8,3210.8,0.13977010262745113,59.65125697023488,A,111.68,0.038994818918537656,112.81322853225736,C
TEC-MA-10002073,Technology,3,2339.982,2339.982,0.10186231602291901,68.08463504996881,A,-467.9964,-0.1634082635434054,117.98362978576999,C
TEC-MA-10002109,Technology,4,449.97,449.97,0.019587751675368813,93.15387720255939,C,47.9968,0.016758833494531413,121.74241248403312,C
TEC-MA-10002178,Technology,4,1391.4,1391.4,0.06056936613798291,79.73644899126455,B,-55.656,-0.01943316298110791,125.97914585785627,C
TEC-MA-10002210,Technology,10,1212.705,1212.705,0.052790551360042084,82.43870942798983,B,-1057.23,-0.36914839188078047,110.68648361576146,C
TEC-MA-10002412,Technology,6,22638.48,22638.48,0.9854810866231156,4.862077580164835,A,-1811.0784,-0.6323663525723039,108.37949118938037,C
TEC-MA-10002428,Technology,17,2541.8360000000002,2541.8360000000002,0.11064927076807958,66.59437781597452,A,1092.6795,0.3815261393132008,54.79168406449948,A
TEC-MA-10002694,Technology,2,101.994,101.994,0.004439925204741575,98.81167391708044,C,-71.3958,-0.024928960355875093,125.64802799414001,C
TEC-MA-10002790,Technology,2,479.988,479.988,0.020894472411842845,92.50605505269058,C,55.9986,0.019552787130118397,120.2744408287957,C
TEC-MA-10002859,Technology,11,917.8979999999999,917.8979999999999,0.039957237343195506,86.2577759587477,B,393.2563,0.13731158853039147,89.10907920241122,B
TEC-MA-10002927,Technology,2,3991.98,3991.98,0.17377583601804297,53.23956659324433,A,1995.99,0.6969311301326286,34.603930205605195,A
TEC-MA-10002930,Technology,14,465.64500000000004,465.64500000000004,0.020270103848872397,92.85500969303287,C,36.916,0.012889798846675644,123.5276046168464,C
TEC-MA-10002937,Technology,3,1007.979,1007.979,0.043878574896074364,85.21306090510343,B,43.1991,0.015083641493049783,122.50570257937845,C
TEC-MA-10002981,Technology,3,350.973,350.973,0.015278289594326776,94.51594180651888,C,152.0883,0.05310400893739461,108.02289708308088,C
TEC-MA-10003066,Technology,3,336.51,336.51,0.014648697282659641,94.84462029217003,C,44.868,0.015666364033282122,122.1991284066485,C
TEC-MA-10003173,Technology,10,131.1,131.1,0.005706945451120856,98.31240264314826,C,60.306,0.02105678321723972,119.50359210037823,C
TEC-MA-10003176,Technology,3,1029.6,1029.6,0.04481976381749834,85.03622408294285,B,115.83,0.04044385633358002,112.37764907245881,C
TEC-MA-10003183,Technology,11,1343.9160000000002,1343.9160000000002,0.058502328778707376,80.33255528900516,B,463.971,0.16200273216737854,83.76765169412374,B
TEC-MA-10003230,Technology,3,1362.9,1362.9,0.05932872582252185,80.15564180833246,B,-19.47,-0.006798255053222852,126.52799835313348,C
TEC-MA-10003246,Technology,4,447.968,447.968,0.019500602134612566,93.2320289232481,C,139.99,0.04887969824862184,109.19876528171304,C
TEC-MA-10003329,Technology,3,71.976,71.976,0.0031332044682675416,99.40436893279717,C,24.2919,0.008481896863245207,125.01314750927796,C
TEC-MA-10003337,Technology,3,179.991,179.991,0.007835231263864942,97.3115850221328,C,-251.9874,-0.08798534234198707,121.92782237302134,C
TEC-MA-10003353,Technology,7,2519.958,2519.958,0.10969689431819687,66.70407471029272,A,-251.9958,-0.08798827533338137,121.83983409768796,C
TEC-MA-10003356,Technology,5,1619.82,1619.82,0.07051277178210973,76.75528966891184,B,-22.497500000000002,-0.007855354034919422,126.43339810261698,C
TEC-MA-10003493,Technology,1,91.475,91.475,0.003982020100238598,99.02519050958942,C,-1.8295,-0.0006387985423662664,126.78454979896856,C
TEC-MA-10003589,Technology,3,224.937,224.937,0.009791786338205734,96.53379761534647,C,-164.9538,-0.05759619950684703,123.98855577903494,C
TEC-MA-10003626,Technology,6,1396.21,1396.21,0.06077875139824142,79.61515572308964,B,139.621,0.048750856126657825,109.2475161378397,C
TEC-MA-10003673,Technology,5,3404.5,3404.5,0.1482021036486724,58.21327472536989,A,1668.205,0.5824798701110235,39.14476541499592,A
TEC-MA-10003674,Technology,3,597.132,597.132,0.025993895889540035,90.3501425221018,C,49.761,0.0173748315204634,121.45202137065371,C
TEC-MA-10003979,Technology,11,7699.89,7699.89,0.33518575293387465,29.67249890420912,A,3772.9461,1.3173831479128122,19.83297551868361,A
TEC-MA-10004002,Technology,14,5787.355,5787.355,0.25193073448719705,40.64471803210389,A,509.712,0.1779739178062828,80.38633395467323,B
TEC-MA-10004086,Technology,5,29.925,29.925,0.0013026723312341082,99.91570192953252,C,-21.945,-0.007662440017615587,126.45673504222734,C
TEC-MA-10004125,Technology,4,7999.98,7999.98,0.34824904248709243,27.964798472873007,A,-3839.9904,-1.3407927139767457,104.70324143737398,C
TEC-MA-10004212,Technology,8,1379.92,1379.92,0.06006962751266737,79.97741533842485,B,648.5624,0.2264557068890776,71.38731704904458,B
TEC-MA-10004241,Technology,4,1286.85,1286.85,0.05601817508600207,81.19107403418028,B,360.318,0.12581066585861075,91.3274604070367,C
TEC-MA-10004255,Technology,8,319.92,319.92,0.013926514025343893,95.10145016290365,C,118.3704,0.04133087673097125,112.09175919303902,C
TEC-MA-10004458,Technology,4,396.0,396.0,0.017238370699037824,93.93249060590209,C,190.08,0.06636940526536209,104.60903888652405,C
TEC-MA-10004521,Technology,3,206.991,206.991,0.009010574720617523,96.8418089051854,C,-172.4925,-0.060228454533540976,123.75230873429132,C
TEC-MA-10004552,Technology,4,1035.8,1035.8,0.04508965750016005,84.99140431912535,B,269.308,0.09403310076391061,98.43099136529871,C
TEC-MA-10004626,Technology,6,600.0,600.0,0.026118743483390643,90.2719900178508,C,218.4,0.07625777625186804,102.47759545748086,C
TEC-MA-10004679,Technology,13,2330.65,2330.65,0.101456082499274,68.28794404574334,A,-785.7620000000001,-0.27436109332976344,113.88336787302538,C
TEC-PH-10000004,Technology,7,83.944,83.944,0.003654186338282907,99.19287728293918,C,6.2958,0.0021982770500298112,126.676953777833,C
TEC-PH-10000011,Technology,34,571.7139999999999,571.7139999999999,0.02488741885310533,90.78130573343311,C,218.2908,0.07621964736374211,102.5538151048446,C
TEC-PH-10000038,Technology,18,2027.304,2027.304,0.08825105523141964,71.87424134885518,B,-339.7104,-0.11861519997084521,120.47534438449064,C
TEC-PH-10000127,Technology,14,223.88799999999998,223.88799999999998,0.009746122068348939,96.55332363972474,C,-50.3748,-0.017589149391632794,126.01693430948107,C
TEC-PH-10000141,Technology,11,488.326,488.326,0.0212574358837837,92.35874969256817,C,-48.8326,-0.017050666138264524,126.03452345887271,C
TEC-PH-10000148,Technology,11,119.508,119.508,0.0052023313270217475,98.52906162521698,C,-20.5242,-0.007166345473207831,126.47163680333738,C
TEC-PH-10000149,Technology,26,426.93,426.93,0.018584791925606612,93.55556088462079,C,43.092,0.015046245852772425,122.55088691796963,C
TEC-PH-10000169,Technology,14,216.95999999999998,216.95999999999998,0.009444537643594056,96.63932108270593,C,-15.594000000000001,-0.0054448890241375015,126.58962441298297,C
TEC-PH-10000193,Technology,12,496.584,496.584,0.02161691685659343,92.14443011411576,C,88.28160000000001,0.03082490155657928,115.8794534349726,C
TEC-PH-10000213,Technology,11,272.88800000000003,272.88800000000003,0.011879152786159178,95.69975931546969,C,27.288800000000002,0.009528311376291104,124.6973224372744,C
TEC-PH-10000215,Technology,27,908.7,908.7,0.03955683700559513,86.33697504105008,B,219.8355,0.07675900353121583,102.401337681229,C
TEC-PH-10000307,Technology,7,63.510000000000005,63.510000000000005,0.0027646689977169,99.53597279261837,C,-10.074,-0.0035174946793100673,126.69845396649923,C
TEC-PH-10000347,Technology,17,65.34,65.34,0.0028443311653412414,99.50789893059154,C,3.9105000000000003,0.001365412243740522,126.74652506695374,C
TEC-PH-10000369,Technology,19,2041.038,2041.038,0.08884891326975446,71.52019290056504,B,317.4948,0.11085827573045601,94.26627682699807,C
TEC-PH-10000376,Technology,22,173.826,173.826,0.007566861174573103,97.48066888707152,C,11.188799999999999,0.003906744537211086,126.41508960216933,C
TEC-PH-10000439,Technology,15,495.87600000000003,495.87600000000003,0.021586096739283033,92.20921077939053,C,69.9825,0.02443548455378368,118.21059394766738,C
TEC-PH-10000441,Technology,25,2746.582,2746.582,0.11956211785683006,64.29108223070777,A,478.762,0.1671672411808464,82.61918154576954,B
TEC-PH-10000455,Technology,10,1159.9,1159.9,0.05049188427730802,82.90296234484651,B,336.371,0.11744919622535305,93.0197008050799,C
TEC-PH-10000486,Technology,24,2227.008,2227.008,0.09694441781243138,69.3750159658165,A,250.5384,0.08747940132646985,99.8709936305178,C
TEC-PH-10000526,Technology,32,2630.126,2630.126,0.1144926438716605,65.69377624658028,A,418.51640000000003,0.14613154756839428,86.97481266440136,B
TEC-PH-10000560,Technology,28,7139.796,7139.796,0.3108041670795643,32.58743705164022,A,83.99760000000003,0.02932907594548495,116.42179035970047,C
TEC-PH-10000562,Technology,9,688.138,688.138,0.029955499838622456,89.12729751601331,B,-31.077199999999998,-0.010851090495121582,126.33946975154569,C
TEC-PH-10000576,Technology,18,1945.258,1945.258,0.08467949118502253,72.82450666423335,B,145.2094,0.05070213340141029,108.75084134996776,C
TEC-PH-10000586,Technology,8,475.128,475.128,0.020682910589627384,92.65159025850464,C,89.74640000000001,0.03133635938924291,115.69367290665504,C
TEC-PH-10000673,Technology,25,1221.812,1221.812,0.05318699035488081,82.27983642462854,B,376.942,0.1316151954941925,90.17535013702965,C
TEC-PH-10000675,Technology,9,590.328,590.328,0.025697709338438388,90.47941767828526,C,44.2746,0.015459169141213171,122.2769455915749,C
TEC-PH-10000702,Technology,27,197.802,197.802,0.008610566164169392,96.98162972170645,C,54.8451,0.019150024561865056,120.52568925160709,C
TEC-PH-10000730,Technology,8,3999.92,3999.92,0.1741214740568065,52.891735450652966,A,1039.9792,0.363125005220681,57.0025515038378,A
TEC-PH-10000895,Technology,40,6227.654,6227.654,0.2710974955488528,37.52985318782313,A,899.95,0.31423161967888574,60.656774839638636,A
TEC-PH-10000912,Technology,8,61.544,61.544,0.0026790865815696564,99.56582190210854,C,14.0672,0.004911782921658783,126.21006365723643,C
TEC-PH-10000923,Technology,21,239.84,239.84,0.010440532395094019,96.27998707135951,C,79.29709999999999,0.027687822844423098,116.96385566847529,C
TEC-PH-10000984,Technology,27,4978.146000000001,4978.146000000001,0.2167048639947787,45.55640894907774,A,1168.1004,0.4078605262954101,52.445090737478154,A
TEC-PH-10001051,Technology,14,1119.888,1119.888,0.04875011233687896,83.20023125667812,B,125.9874,0.0439904714274478,110.85943831237813,C
TEC-PH-10001061,Technology,15,1339.866,1339.866,0.05832602726019447,80.44927943125757,B,229.977,0.08030006689137298,101.45487361400157,C
TEC-PH-10001079,Technology,19,1903.8400000000001,1903.8400000000001,0.08287651432236408,73.40865470422007,B,276.0568,0.09638954984984748,97.76311675241129,C
TEC-PH-10001128,Technology,21,2609.826,2609.826,0.11360895971713912,66.14935660878828,A,341.9772,0.11940668864853629,92.42869406557094,C
TEC-PH-10001198,Technology,12,709.92,709.92,0.030903697289547803,88.73103860991094,B,79.866,0.02788646317825867,116.90842384203461,C
TEC-PH-10001254,Technology,17,1727.0639999999999,1727.0639999999999,0.07518123599233097,75.37129819696685,B,129.5298,0.045227355798302275,110.41596522999028,C
TEC-PH-10001299,Technology,15,1679.8880000000001,1679.8880000000001,0.07312760625471024,76.1833288871157,B,59.99600000000001,0.020948541868164267,119.5455408606296,C
TEC-PH-10001300,Technology,24,477.66,477.66,0.020793131687127292,92.58940205264555,C,115.64399999999999,0.040378911524134746,112.45843880924677,C
TEC-PH-10001305,Technology,32,1283.538,1283.538,0.05587399962197377,81.24694803380225,B,154.8084,0.05405377440068539,107.70128141315088,C
TEC-PH-10001336,Technology,27,3044.164,3044.164,0.13251623106228733,61.00896758836197,A,571.4257,0.19952222149801774,74.94210143177617,B
TEC-PH-10001363,Technology,11,4901.914000000001,4901.914000000001,0.21338639057273562,45.98539133239067,A,512.991,0.17911883194698736,80.03029645332376,B
TEC-PH-10001425,Technology,24,1583.8020000000001,1583.8020000000001,0.0689448636108018,77.24415915325173,B,201.57479999999998,0.07038299448907989,103.64782662123602,C
TEC-PH-10001433,Technology,11,882.102,882.102,0.03839899310697642,86.64871138608457,B,58.4649,0.020413934353424177,119.87634611634638,C
TEC-PH-10001448,Technology,13,599.88,599.88,0.026113519734693964,90.29810353758549,C,-23.995199999999997,-0.008378299417210732,126.40841069193259,C
TEC-PH-10001459,Technology,39,13943.668,13943.668,0.6069851461826044,14.7064521191186,A,1822.7566,0.6364439787747973,37.97150712478934,A
TEC-PH-10001468,Technology,3,546.06,546.06,0.02377066844423382,91.19379530557974,C,163.818,0.05719961717046025,106.7554616961995,C
TEC-PH-10001494,Technology,17,4619.2300000000005,4619.2300000000005,0.20108080576797097,47.843976871768554,A,896.8505000000001,0.31314938077095233,60.96992422040959,A
TEC-PH-10001527,Technology,15,618.48,618.48,0.026923200782679076,89.98054993893989,B,-6.4425,-0.0022494996497374534,126.73589244940088,C
TEC-PH-10001530,Technology,34,8111.136,8111.136,0.35308780090482544,27.265243972536393,A,275.3286,0.0961352874292128,97.8592520398405,C
TEC-PH-10001536,Technology,15,234.462,234.462,0.010206421391004562,96.42417520297843,C,45.873000000000005,0.0160172755036719,122.13591992810865,C
TEC-PH-10001552,Technology,52,542.984,542.984,0.023636766352642308,91.28847897201872,C,95.2016,0.03324112780045715,114.5981181828748,C
TEC-PH-10001557,Technology,43,3590.026,3590.026,0.15627828032117164,56.70080370028668,A,576.8999,0.2014336240564334,74.14070559798704,B
